time,A2_0,A2_1,A2_2,A2_3,A2_4,A2_5
0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
0.01,0.3333446176262513,0.001999384746011984,0.0,0.33332462569881927,0.0,0.3333307566749294
0.02,0.3333784521232575,0.003997470567641844,0.0,0.3332985174837599,0.0,0.33332303039298256
0.03,0.33343480881601895,0.005994154899809158,0.0,0.3332550320375932,0.0,0.3333101591463878
0.04,0.33351365911192865,0.007989335229801843,0.0,0.3331941944641221,0.0,0.3332921464239492
0.05,0.33361497382703387,0.00998290905361799,0.0,0.3331160316202176,0.0,0.3332689945527485
0.06,0.33373872317889863,0.011974773843087306,0.0,0.3330205721157946,0.0,0.3332407047053067
0.07,0.3338848767743884,0.01396482700307648,0.0,0.3329078463163349,0.0,0.33320727690927665
0.08,0.3340534035980768,0.015952965838108814,0.0,0.33277788634538613,0.0,0.33316871005653703
0.09,0.3342442719962864,0.017939087512894258,0.0,0.3326307260901125,0.0,0.333125001913601
0.1,0.3344574496597425,0.019923089016788277,0.0,0.33246640120714044,0.0,0.33307614913311695
0.11,0.33469290360528026,0.021904867129304454,0.0,0.33228494913007833,0.0,0.33302214726464135
0.12,0.33495060015200556,0.023884318381820493,0.0,0.3320864090793604,0.0,0.33296299076863395
0.13,0.33523050490071693,0.02586133902750797,0.0,0.3318708220713006,0.0,0.3328986730279823
0.14,0.33553258270481473,0.027835825002471722,0.0,0.331638230931539,0.0,0.33282918636364617
0.15,0.3358567976455006,0.029807671897350042,0.0,0.3313886803063525,0.0,0.3327545220481467
0.16,0.33620311300001493,0.031776774921012954,0.0,0.33112221667833985,0.0,0.33267467032164505
0.17,0.33657149121043817,0.033743028871396095,0.0,0.33083888838116565,0.0,0.332589620408396
0.18,0.3369618938510729,0.03570632810380907,0.0,0.33053874561617036,0.0,0.3324993605327566
0.19,0.3373742815899001,0.03766656649986161,0.0,0.3302218404713166,0.0,0.33240387793878307
0.2,0.33780861415558006,0.039623637441113205,0.0,0.32988822693800873,0.0,0.332303158906411
0.21,0.33826485029276926,0.041577433776817004,0.0,0.3295379609338335,0.0,0.332197188773397
0.22,0.3387429477260174,0.0435278478010589,0.0,0.32917110032067715,0.0,0.3320859519533053
0.23,0.3392428631131136,0.045474771222302084,0.0,0.3287877049290633,0.0,0.3319694319578229
0.24,0.3397645520021666,0.047418095141359966,0.0,0.32838783657948495,0.0,0.3318476114183483
0.25,0.34030796878589437,0.04935771002516237,0.0,0.3279715591064222,0.0,0.3317204721076833
0.26,0.34087306665033185,0.05129350568395235,0.0,0.32753893838398573,0.0,0.3315879949656823
0.27,0.3414597975310045,0.053225371250723484,0.0,0.3270900423485393,0.0,0.331450160120456
0.28,0.34206811205470883,0.055153195157572985,0.0,0.32662494102820083,0.0,0.3313069469170902
0.29,0.34269795949376086,0.057076865119723666,0.0,0.32614370656558583,0.0,0.33115833394065314
0.3,0.3433492877069172,0.05899626811348051,0.0,0.32564641324804966,0.0,0.331004299045033
